frame,scenario,is_burst_frame,particles_alive,resource_blobs_alive,linear_used_bytes,linear_peak_bytes,stack_used_bytes,stack_peak_bytes,pool_capacity,pool_free_slots,free_list_used_bytes,free_list_peak_bytes,free_list_total_free_bytes,free_list_largest_free_block,free_list_free_block_count,free_list_fragmentation_ratio,allocation_failures_this_frame,allocation_failures_total
220,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4142861,4277906,4245747,3672300,884,0.135064,0,0
221,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4141069,4277906,4247539,3672300,889,0.135429,0,0
222,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4151040,4277906,4237568,3672300,891,0.133394,0,0
223,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4154500,4277906,4234108,3672300,893,0.132686,0,0
224,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4148144,4277906,4240464,3672300,890,0.133986,0,0
225,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4148429,4277906,4240179,3672300,890,0.133928,0,0
226,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4154209,4277906,4234399,3672300,888,0.132746,0,0
227,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4146005,4277906,4242603,3672300,895,0.134423,0,0
228,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4136714,4277906,4251894,3672300,894,0.136314,0,0
229,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4138255,4277906,4250353,3672300,897,0.136001,0,0
230,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135274,4277906,4253334,3672300,895,0.136607,0,0
231,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4131932,4277906,4256676,3672300,897,0.137285,0,0
232,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4133222,4277906,4255386,3672300,895,0.137023,0,0
233,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4123359,4277906,4265249,3672300,895,0.139019,0,0
234,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4124723,4277906,4263885,3672300,900,0.138743,0,0
235,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4141730,4277906,4246878,3672300,899,0.135294,0,0
236,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4134923,4277906,4253685,3672300,897,0.136678,0,0
237,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4127927,4277906,4260681,3672300,899,0.138096,0,0
238,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4122179,4277906,4266429,3672300,899,0.139257,0,0
239,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4128084,4277906,4260524,3672300,901,0.138064,0,0
240,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4134804,4277906,4253804,3672300,901,0.136702,0,0
241,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4142604,4277906,4246004,3672300,903,0.135116,0,0
242,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4142105,4277906,4246503,3672300,910,0.135218,0,0
243,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4138535,4277906,4250073,3672300,908,0.135944,0,0
244,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135145,4277906,4253463,3672300,910,0.136633,0,0
245,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4130237,4277906,4258371,3679738,906,0.135881,0,0
246,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4129601,4277906,4259007,3679738,907,0.13601,0,0
247,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135544,4277906,4253064,3679738,907,0.134803,0,0
248,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4136403,4277906,4252205,3679738,911,0.134628,0,0
249,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4130766,4277906,4257842,3679738,915,0.135774,0,0
250,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4134188,4277906,4254420,3679738,916,0.135079,0,0
251,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4129549,4277906,4259059,3679738,917,0.136021,0,0
252,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4115199,4277906,4273409,3679738,918,0.138922,0,0
253,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4115203,4277906,4273405,3679738,912,0.138921,0,0
254,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4119214,4277906,4269394,3679738,911,0.138112,0,0
255,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4118510,4277906,4270098,3679738,907,0.138254,0,0
256,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4123267,4277906,4265341,3679738,909,0.137293,0,0
257,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4127681,4277906,4260927,3679738,913,0.1364,0,0
258,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135137,4277906,4253471,3679738,914,0.134886,0,0
259,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4130470,4277906,4258138,3679738,913,0.135834,0,0
260,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4133330,4277906,4255278,3679738,911,0.135253,0,0
261,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135130,4277906,4253478,3679738,910,0.134887,0,0
262,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4137892,4277906,4250716,3679738,912,0.134325,0,0
263,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135401,4277906,4253207,3679738,917,0.134832,0,0
264,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4143552,4277906,4245056,3679738,917,0.133171,0,0
265,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4140743,4277906,4247865,3679738,920,0.133744,0,0
266,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4142534,4277906,4246074,3679738,922,0.133379,0,0
267,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4142210,4277906,4246398,3679738,916,0.133445,0,0
268,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4132394,4277906,4256214,3679738,919,0.135443,0,0
269,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4144552,4277906,4244056,3679738,920,0.132967,0,0
270,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4154932,4277906,4233676,3679738,919,0.130841,0,0
271,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4143315,4277906,4245293,3679738,916,0.133219,0,0
272,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4156060,4277906,4232548,3679738,914,0.130609,0,0
273,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4156254,4277906,4232354,3679738,918,0.130569,0,0
274,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4157050,4277906,4231558,3679738,918,0.130406,0,0
275,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4153397,4277906,4235211,3679738,916,0.131156,0,0
276,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4153086,4277906,4235522,3679738,918,0.13122,0,0
277,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4141179,4277906,4247429,3679738,920,0.133655,0,0
278,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4144851,4277906,4243757,3679738,919,0.132906,0,0
279,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4153294,4277906,4235314,3679738,918,0.131177,0,0
280,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4154238,4277906,4234370,3679738,917,0.130983,0,0
281,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4157979,4277906,4230629,3679738,919,0.130215,0,0
282,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4154497,4277906,4234111,3679738,918,0.13093,0,0
283,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4162974,4277906,4225634,3679738,915,0.129187,0,0
284,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4154351,4277906,4234257,3679738,914,0.13096,0,0
285,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4145604,4277906,4243004,3679738,909,0.132752,0,0
286,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4143955,4277906,4244653,3679738,910,0.133089,0,0
287,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4140366,4277906,4248242,3679738,905,0.133821,0,0
288,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4141775,4277906,4246833,3679738,905,0.133534,0,0
289,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4129619,4277906,4258989,3679738,902,0.136007,0,0
290,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4139498,4277906,4249110,3679738,898,0.133998,0,0
291,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4147801,4277906,4240807,3679738,895,0.132302,0,0
292,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4144009,4277906,4244599,3679738,898,0.133078,0,0
293,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4145003,4277906,4243605,3679738,895,0.132875,0,0
294,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4140994,4277906,4247614,3679738,895,0.133693,0,0
295,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4137687,4277906,4250921,3679738,895,0.134367,0,0
296,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4138570,4277906,4250038,3679738,898,0.134187,0,0
297,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4140585,4277906,4248023,3679738,896,0.133776,0,0
298,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4137955,4277906,4250653,3679738,895,0.134312,0,0
299,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135157,4277906,4253451,3679738,901,0.134882,0,0
300,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4134609,4277906,4253999,3679738,904,0.134993,0,0
301,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4125160,4277906,4263448,3679738,900,0.13691,0,0
302,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4128828,4277906,4259780,3679738,905,0.136167,0,0
303,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4119320,4277906,4269288,3679738,908,0.138091,0,0
304,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4118901,4277906,4269707,3679738,910,0.138176,0,0
305,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4120629,4277906,4267979,3679738,911,0.137827,0,0
306,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4132615,4277906,4255993,3679738,914,0.135398,0,0
307,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135149,4277906,4253459,3679738,915,0.134883,0,0
308,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4128298,4277906,4260310,3679738,909,0.136275,0,0
309,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4118256,4277906,4270352,3679738,910,0.138306,0,0
310,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4122874,4277906,4265734,3679738,910,0.137373,0,0
311,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4115866,4277906,4272742,3679738,913,0.138788,0,0
312,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4114856,4277906,4273752,3679738,910,0.138991,0,0
313,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4112966,4277906,4275642,3679738,908,0.139372,0,0
314,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4122908,4277906,4265700,3679738,910,0.137366,0,0
315,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4139671,4277906,4248937,3679738,909,0.133963,0,0
316,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4137961,4277906,4250647,3679738,909,0.134311,0,0
317,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4129240,4277906,4259368,3679738,909,0.136084,0,0
318,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4119901,4277906,4268707,3679738,904,0.137974,0,0
319,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4118561,4277906,4270047,3679738,907,0.138244,0,0
320,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4127565,4277906,4261043,3679738,907,0.136423,0,0
321,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4132594,4277906,4256014,3679738,910,0.135403,0,0
322,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4130590,4277906,4258018,3679738,905,0.13581,0,0
323,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4127306,4277906,4261302,3679738,901,0.136476,0,0
324,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4124188,4277906,4264420,3687763,903,0.135225,0,0
325,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4128587,4277906,4260021,3687763,902,0.134332,0,0
326,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4138736,4277906,4249872,3687763,899,0.132265,0,0
327,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4163395,4277906,4225213,3809265,896,0.0984443,0,0
328,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4162043,4277906,4226565,3801654,899,0.100533,0,0
329,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4171124,4277906,4217484,3801654,896,0.0985967,0,0
330,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4168290,4277906,4220318,3793968,897,0.101023,0,0
331,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4169459,4277906,4219149,3793968,893,0.100774,0,0
332,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4161844,4277906,4226764,3793968,897,0.102394,0,0
333,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4179656,4277906,4208952,3782353,894,0.101355,0,0
334,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4181265,4277906,4207343,3782353,891,0.101011,0,0
335,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4178879,4277906,4209729,3782353,892,0.101521,0,0
336,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4173169,4277906,4215439,3782353,892,0.102738,0,0
337,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4179267,4277906,4209341,3782353,892,0.101438,0,0
338,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4181331,4277906,4207277,3782353,890,0.100997,0,0
339,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4175418,4277906,4213190,3782353,891,0.102259,0,0
340,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4168170,4277906,4220438,3782353,889,0.103801,0,0
341,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4173006,4277906,4215602,3782353,890,0.102773,0,0
342,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4184812,4277906,4203796,3782353,893,0.100253,0,0
343,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4191529,4277906,4197079,3782353,891,0.098813,0,0
344,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4193607,4277906,4195001,3774546,893,0.100228,0,0
345,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4193936,4277906,4194672,3770501,895,0.101121,0,0
346,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4185390,4277906,4203218,3770501,891,0.102949,0,0
347,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4194778,4277906,4193830,3770501,886,0.100941,0,0
348,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4188974,4277906,4199634,3770501,886,0.102183,0,0
349,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4188284,4277906,4200324,3770501,883,0.102331,0,0
350,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4189965,4277906,4198643,3770501,890,0.101972,0,0
351,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4178472,4277906,4210136,3770501,892,0.104423,0,0
352,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4186774,4277906,4201834,3770501,894,0.102654,0,0
353,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4185155,4277906,4203453,3770501,898,0.102999,0,0
354,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4186198,4277906,4202410,3770501,896,0.102777,0,0
355,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4174947,4277906,4213661,3770501,892,0.105172,0,0
356,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4176376,4277906,4212232,3770501,892,0.104869,0,0
357,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4159911,4277906,4228697,3770501,889,0.108354,0,0
358,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4150942,4277906,4237666,3770501,891,0.110241,0,0
359,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4166726,4277906,4221882,3770501,892,0.106915,0,0
360,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4164668,4277906,4223940,3770501,894,0.10735,0,0
361,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4174112,4277906,4214496,3770501,894,0.105349,0,0
362,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4165240,4277906,4223368,3770501,894,0.107229,0,0
363,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4173315,4277906,4215293,3770501,893,0.105519,0,0
364,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4169773,4277906,4218835,3770501,896,0.10627,0,0
365,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4184711,4277906,4203897,3770501,898,0.103094,0,0
366,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4178594,4277906,4210014,3770501,903,0.104397,0,0
367,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4183003,4277906,4205605,3770501,901,0.103458,0,0
368,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4177816,4277906,4210792,3770501,903,0.104563,0,0
369,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4174366,4277906,4214242,3770501,905,0.105296,0,0
370,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4174306,4277906,4214302,3770501,906,0.105308,0,0
371,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4180084,4277906,4208524,3774546,907,0.103119,0,0
372,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4178611,4277906,4209997,3774546,906,0.103433,0,0
373,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4181018,4277906,4207590,3774546,907,0.10292,0,0
374,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4179359,4277906,4209249,3774546,906,0.103273,0,0
375,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4184655,4277906,4203953,3774546,907,0.102144,0,0
376,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4178129,4277906,4210479,3774546,906,0.103535,0,0
377,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4187230,4277906,4201378,3774546,906,0.101593,0,0
378,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4197639,4277906,4190969,3774546,904,0.099362,0,0
379,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4204774,4277906,4183834,3774546,903,0.0978261,0,0
380,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4202218,4277906,4186390,3774546,896,0.0983769,0,0
381,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4196572,4277906,4192036,3774546,899,0.0995912,0,0
382,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4189011,4277906,4199597,3774546,897,0.101212,0,0
383,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4197371,4277906,4191237,3774546,897,0.0994196,0,0
384,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4197498,4277906,4191110,3774546,897,0.0993923,0,0
385,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4179505,4277906,4209103,3774546,893,0.103242,0,0
386,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4179031,4277906,4209577,3774546,897,0.103343,0,0
387,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4185703,4277906,4202905,3774546,899,0.10192,0,0
388,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4181785,4277906,4206823,3774546,900,0.102756,0,0
389,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4182949,4277906,4205659,3774546,902,0.102508,0,0
390,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4188276,4277906,4200332,3774546,905,0.10137,0,0
391,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4179536,4277906,4209072,3774546,906,0.103236,0,0
392,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4166792,4277906,4221816,3774546,905,0.105943,0,0
393,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4180028,4277906,4208580,3774546,909,0.103131,0,0
394,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4189649,4277906,4198959,3774546,909,0.101076,0,0
395,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4184348,4277906,4204260,3774546,909,0.102209,0,0
396,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4199921,4277906,4188687,3774546,911,0.0988713,0,0
397,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4188533,4277906,4200075,3774546,910,0.101315,0,0
398,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4190912,4277906,4197696,3774546,911,0.100805,0,0
399,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4188140,4277906,4200468,3774546,913,0.101399,0,0
400,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4179644,4277906,4208964,3774546,914,0.103213,0,0
401,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4186659,4277906,4201949,3774546,913,0.101715,0,0
402,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4186027,4277906,4202581,3774546,915,0.101851,0,0
403,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4189660,4277906,4198948,3774546,916,0.101073,0,0
404,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4199669,4277906,4188939,3774546,922,0.0989255,0,0
405,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4203477,4277906,4185131,3774546,920,0.0981057,0,0
406,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4196456,4277906,4192152,3774546,922,0.0996161,0,0
407,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4197701,4277906,4190907,3774546,922,0.0993487,0,0
408,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4187007,4277906,4201601,3774546,922,0.101641,0,0
409,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4185354,4277906,4203254,3774546,924,0.101994,0,0
410,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4177082,4277906,4211526,3774546,928,0.103758,0,0
411,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4182182,4277906,4206426,3774546,931,0.102671,0,0
412,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4177089,4277906,4211519,3774546,932,0.103757,0,0
413,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4170922,4277906,4217686,3774546,934,0.105067,0,0
414,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4166145,4277906,4222463,3774546,931,0.10608,0,0
415,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4167191,4277906,4221417,3774546,930,0.105858,0,0
416,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4157314,4277906,4231294,3774546,928,0.107945,0,0
417,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4152939,4277906,4235669,3774546,926,0.108867,0,0
418,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4153593,4277906,4235015,3774546,927,0.108729,0,0
419,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4155141,4277906,4233467,3774546,929,0.108403,0,0
420,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4149620,4277906,4238988,3774546,926,0.109564,0,0
421,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4145147,4277906,4243461,3774546,925,0.110503,0,0
422,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4156412,4277906,4232196,3774546,924,0.108135,0,0
423,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4157248,4277906,4231360,3774546,922,0.107959,0,0
424,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4153075,4277906,4235533,3774546,922,0.108838,0,0
425,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4145169,4277906,4243439,3774546,922,0.110498,0,0
426,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135939,4277906,4252669,3774546,925,0.112429,0,0
427,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4135633,4277906,4252975,3774546,924,0.112493,0,0
428,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4142035,4277906,4246573,3774546,927,0.111155,0,0
429,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4144312,4277906,4244296,3774546,924,0.110678,0,0
430,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4151121,4277906,4237487,3774546,927,0.109249,0,0
431,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4147466,4277906,4241142,3774546,924,0.110017,0,0
432,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4146147,4277906,4242461,3786492,923,0.107477,0,0
433,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4154011,4277906,4234597,3786492,925,0.10582,0,0
434,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4141633,4277906,4246975,3786492,927,0.108426,0,0
435,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4141381,4277906,4247227,3786492,925,0.108479,0,0
436,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4133763,4277906,4254845,3786492,924,0.110075,0,0
437,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4133529,4277906,4255079,3786492,924,0.110124,0,0
438,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4132367,4277906,4256241,3786492,925,0.110367,0,0
439,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4137380,4277906,4251228,3786492,925,0.109318,0,0
440,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4130913,4277906,4257695,3786492,924,0.110671,0,0
441,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4130516,4277906,4258092,3786492,924,0.110754,0,0
442,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4123463,4277906,4265145,3786492,924,0.112224,0,0
443,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4126151,4277906,4262457,3786492,922,0.111664,0,0
444,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4123950,4277906,4264658,3786492,920,0.112123,0,0
445,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4111902,4277906,4276706,3786492,916,0.114624,0,0
446,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4096869,4277906,4291739,3789989,915,0.116911,0,0
447,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4103181,4277906,4285427,3789989,915,0.11561,0,0
448,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4118854,4277906,4269754,3789989,910,0.112364,0,0
449,fragmentation,0,12000,2000,555168,555168,0,25652,50000,38000,4127694,4277906,4260914,3789989,914,0.110522,0,0
