frame,scenario,is_burst_frame,particles_alive,resource_blobs_alive,linear_used_bytes,linear_peak_bytes,stack_used_bytes,stack_peak_bytes,pool_capacity,pool_free_slots,free_list_used_bytes,free_list_peak_bytes,free_list_total_free_bytes,free_list_largest_free_block,free_list_free_block_count,free_list_fragmentation_ratio,allocation_failures_this_frame,allocation_failures_total
234,steady,0,20000,1210,835168,835168,0,25652,50000,30000,688656,693753,7699952,7629262,449,0.00918058,0,0
235,steady,0,20000,1207,835168,835168,0,25652,50000,30000,685984,693753,7702624,7629262,457,0.00952429,0,0
236,steady,0,20000,1209,835168,835168,0,25652,50000,30000,686962,693753,7701646,7629262,461,0.00939851,0,0
237,steady,0,20000,1218,835168,835168,0,25652,50000,30000,691947,693753,7696661,7629262,459,0.00875691,0,0
238,steady,0,20000,1215,835168,835168,0,25652,50000,30000,690783,693753,7697825,7629262,463,0.0089068,0,0
239,steady,0,20000,1214,835168,835168,0,25652,50000,30000,691729,693753,7696879,7628210,463,0.00892167,0,0
240,steady,0,20000,1212,835168,835168,0,25652,50000,30000,690386,693753,7698222,7628210,465,0.00909457,0,0
241,steady,0,20000,1212,835168,835168,0,25652,50000,30000,690611,693753,7697997,7628210,470,0.0090656,0,0
242,steady,0,20000,1216,835168,835168,0,25652,50000,30000,691956,693753,7696652,7628210,470,0.00889244,0,0
243,steady,0,20000,1217,835168,835168,0,25652,50000,30000,694334,694334,7694274,7627197,472,0.00871778,0,0
244,steady,0,20000,1221,835168,835168,0,25652,50000,30000,694990,694990,7693618,7627197,472,0.00863326,0,0
245,steady,0,20000,1220,835168,835168,0,25652,50000,30000,691729,694990,7696879,7627197,469,0.00905328,0,0
246,steady,0,20000,1214,835168,835168,0,25652,50000,30000,689322,694990,7699286,7627197,472,0.00936308,0,0
247,steady,0,20000,1212,835168,835168,0,25652,50000,30000,690224,694990,7698384,7624178,475,0.00963917,0,0
248,steady,0,20000,1209,835168,835168,0,25652,50000,30000,688798,694990,7699810,7624178,475,0.00982258,0,0
249,steady,0,20000,1208,835168,835168,0,25652,50000,30000,689385,694990,7699223,7624178,478,0.00974709,0,0
250,steady,0,20000,1209,835168,835168,0,25652,50000,30000,690462,694990,7698146,7624178,475,0.00960855,0,0
251,steady,0,20000,1208,835168,835168,0,25652,50000,30000,688397,694990,7700211,7624178,474,0.00987415,0,0
252,steady,0,20000,1210,835168,835168,0,25652,50000,30000,688264,694990,7700344,7624178,472,0.00989125,0,0
253,steady,0,20000,1217,835168,835168,0,25652,50000,30000,693254,694990,7695354,7624178,465,0.00924922,0,0
254,steady,0,20000,1217,835168,835168,0,25652,50000,30000,694703,694990,7693905,7624178,467,0.00906263,0,0
255,steady,0,20000,1218,835168,835168,0,25652,50000,30000,697649,697649,7690959,7623157,466,0.00881581,0,0
256,steady,0,20000,1219,835168,835168,0,25652,50000,30000,701429,701429,7687179,7621250,469,0.00857649,0,0
257,steady,0,20000,1219,835168,835168,0,25652,50000,30000,701818,701818,7686790,7621250,466,0.00852632,0,0
258,steady,0,20000,1210,835168,835168,0,25652,50000,30000,696836,701818,7691772,7621250,474,0.0091685,0,0
259,steady,0,20000,1211,835168,835168,0,25652,50000,30000,694242,701818,7694366,7621250,474,0.00950254,0,0
260,steady,0,20000,1213,835168,835168,0,25652,50000,30000,693115,701818,7695493,7621250,472,0.0096476,0,0
261,steady,0,20000,1212,835168,835168,0,25652,50000,30000,693015,701818,7695593,7621250,475,0.00966046,0,0
262,steady,0,20000,1208,835168,835168,0,25652,50000,30000,691198,701818,7697410,7621250,475,0.00989424,0,0
263,steady,0,20000,1212,835168,835168,0,25652,50000,30000,692367,701818,7696241,7621250,474,0.00974385,0,0
264,steady,0,20000,1208,835168,835168,0,25652,50000,30000,688462,701818,7700146,7621250,470,0.010246,0,0
265,steady,0,20000,1205,835168,835168,0,25652,50000,30000,685611,701818,7702997,7621250,470,0.0106124,0,0
266,steady,0,20000,1198,835168,835168,0,25652,50000,30000,681332,701818,7707276,7621250,470,0.0111617,0,0
267,steady,0,20000,1194,835168,835168,0,25652,50000,30000,678953,701818,7709655,7621250,471,0.0114668,0,0
268,steady,0,20000,1195,835168,835168,0,25652,50000,30000,678473,701818,7710135,7621250,476,0.0115283,0,0
269,steady,0,20000,1190,835168,835168,0,25652,50000,30000,674366,701818,7714242,7621250,480,0.0120546,0,0
270,steady,0,20000,1187,835168,835168,0,25652,50000,30000,672343,701818,7716265,7621250,477,0.0123136,0,0
271,steady,0,20000,1188,835168,835168,0,25652,50000,30000,675936,701818,7712672,7621250,478,0.0118535,0,0
272,steady,0,20000,1190,835168,835168,0,25652,50000,30000,676979,701818,7711629,7621250,479,0.0117198,0,0
273,steady,0,20000,1191,835168,835168,0,25652,50000,30000,679082,701818,7709526,7621250,481,0.0114502,0,0
274,steady,0,20000,1189,835168,835168,0,25652,50000,30000,675685,701818,7712923,7621250,481,0.0118856,0,0
275,steady,0,20000,1183,835168,835168,0,25652,50000,30000,671147,701818,7717461,7621250,482,0.0124667,0,0
276,steady,0,20000,1180,835168,835168,0,25652,50000,30000,669430,701818,7719178,7621250,479,0.0126863,0,0
277,steady,0,20000,1186,835168,835168,0,25652,50000,30000,671290,701818,7717318,7621250,478,0.0124484,0,0
278,steady,0,20000,1183,835168,835168,0,25652,50000,30000,670286,701818,7718322,7621250,477,0.0125768,0,0
279,steady,0,20000,1186,835168,835168,0,25652,50000,30000,673338,701818,7715270,7621250,472,0.0121862,0,0
280,steady,0,20000,1187,835168,835168,0,25652,50000,30000,672924,701818,7715684,7621250,478,0.0122392,0,0
281,steady,0,20000,1191,835168,835168,0,25652,50000,30000,675088,701818,7713520,7621250,475,0.0119621,0,0
282,steady,0,20000,1193,835168,835168,0,25652,50000,30000,675640,701818,7712968,7621250,472,0.0118914,0,0
283,steady,0,20000,1193,835168,835168,0,25652,50000,30000,678205,701818,7710403,7621250,474,0.0115627,0,0
284,steady,0,20000,1197,835168,835168,0,25652,50000,30000,681673,701818,7706935,7621250,474,0.0111179,0,0
285,steady,0,20000,1195,835168,835168,0,25652,50000,30000,680579,701818,7708029,7621250,472,0.0112583,0,0
286,steady,0,20000,1199,835168,835168,0,25652,50000,30000,680468,701818,7708140,7621250,467,0.0112725,0,0
287,steady,0,20000,1199,835168,835168,0,25652,50000,30000,678865,701818,7709743,7621250,467,0.0114781,0,0
288,steady,0,20000,1201,835168,835168,0,25652,50000,30000,676639,701818,7711969,7621250,464,0.0117634,0,0
289,steady,0,20000,1200,835168,835168,0,25652,50000,30000,676367,701818,7712241,7621250,467,0.0117983,0,0
290,steady,0,20000,1208,835168,835168,0,25652,50000,30000,681958,701818,7706650,7621250,465,0.0110813,0,0
291,steady,0,20000,1205,835168,835168,0,25652,50000,30000,676512,701818,7712096,7621250,465,0.0117797,0,0
292,steady,0,20000,1206,835168,835168,0,25652,50000,30000,676474,701818,7712134,7621250,465,0.0117845,0,0
293,steady,0,20000,1209,835168,835168,0,25652,50000,30000,677912,701818,7710696,7621250,465,0.0116002,0,0
294,steady,0,20000,1215,835168,835168,0,25652,50000,30000,683525,701818,7705083,7621250,462,0.0108802,0,0
295,steady,0,20000,1214,835168,835168,0,25652,50000,30000,682232,701818,7706376,7621250,464,0.0110462,0,0
296,steady,0,20000,1208,835168,835168,0,25652,50000,30000,676946,701818,7711662,7621250,466,0.0117241,0,0
297,steady,0,20000,1207,835168,835168,0,25652,50000,30000,675942,701818,7712666,7621250,468,0.0118527,0,0
298,steady,0,20000,1203,835168,835168,0,25652,50000,30000,673961,701818,7714647,7621250,466,0.0121065,0,0
299,steady,0,20000,1203,835168,835168,0,25652,50000,30000,672619,701818,7715989,7621250,468,0.0122783,0,0
300,steady,0,20000,1206,835168,835168,0,25652,50000,30000,673736,701818,7714872,7621250,472,0.0121353,0,0
301,steady,0,20000,1206,835168,835168,0,25652,50000,30000,675971,701818,7712637,7621250,472,0.011849,0,0
302,steady,0,20000,1205,835168,835168,0,25652,50000,30000,674125,701818,7714483,7621250,471,0.0120855,0,0
303,steady,0,20000,1203,835168,835168,0,25652,50000,30000,670907,701818,7717701,7621250,468,0.0124974,0,0
304,steady,0,20000,1202,835168,835168,0,25652,50000,30000,668621,701818,7719987,7621250,473,0.0127898,0,0
305,steady,0,20000,1208,835168,835168,0,25652,50000,30000,673229,701818,7715379,7621250,472,0.0122002,0,0
306,steady,0,20000,1209,835168,835168,0,25652,50000,30000,675790,701818,7712818,7621250,470,0.0118722,0,0
307,steady,0,20000,1207,835168,835168,0,25652,50000,30000,676454,701818,7712154,7621250,467,0.0117871,0,0
308,steady,0,20000,1212,835168,835168,0,25652,50000,30000,677892,701818,7710716,7621250,466,0.0116028,0,0
309,steady,0,20000,1208,835168,835168,0,25652,50000,30000,676883,701818,7711725,7621250,470,0.0117321,0,0
310,steady,0,20000,1211,835168,835168,0,25652,50000,30000,676684,701818,7711924,7621250,464,0.0117576,0,0
311,steady,0,20000,1207,835168,835168,0,25652,50000,30000,675314,701818,7713294,7621250,467,0.0119332,0,0
312,steady,0,20000,1204,835168,835168,0,25652,50000,30000,673951,701818,7714657,7621250,466,0.0121077,0,0
313,steady,0,20000,1207,835168,835168,0,25652,50000,30000,678037,701818,7710571,7621250,462,0.0115842,0,0
314,steady,0,20000,1208,835168,835168,0,25652,50000,30000,679253,701818,7709355,7621250,462,0.0114283,0,0
315,steady,0,20000,1211,835168,835168,0,25652,50000,30000,680452,701818,7708156,7621250,457,0.0112746,0,0
316,steady,0,20000,1211,835168,835168,0,25652,50000,30000,682435,701818,7706173,7621250,462,0.0110201,0,0
317,steady,0,20000,1204,835168,835168,0,25652,50000,30000,680960,701818,7707648,7621250,464,0.0112094,0,0
318,steady,0,20000,1206,835168,835168,0,25652,50000,30000,681845,701818,7706763,7621250,460,0.0110958,0,0
319,steady,0,20000,1198,835168,835168,0,25652,50000,30000,679032,701818,7709576,7621250,467,0.0114567,0,0
320,steady,0,20000,1197,835168,835168,0,25652,50000,30000,677212,701818,7711396,7621250,466,0.01169,0,0
321,steady,0,20000,1189,835168,835168,0,25652,50000,30000,675373,701818,7713235,7621250,468,0.0119256,0,0
322,steady,0,20000,1187,835168,835168,0,25652,50000,30000,678707,701818,7709901,7621250,471,0.0114983,0,0
323,steady,0,20000,1194,835168,835168,0,25652,50000,30000,682576,701818,7706032,7621250,469,0.011002,0,0
324,steady,0,20000,1196,835168,835168,0,25652,50000,30000,683237,701818,7705371,7621250,464,0.0109172,0,0
325,steady,0,20000,1195,835168,835168,0,25652,50000,30000,683056,701818,7705552,7621250,467,0.0109404,0,0
326,steady,0,20000,1191,835168,835168,0,25652,50000,30000,679644,701818,7708964,7621250,464,0.0113782,0,0
327,steady,0,20000,1194,835168,835168,0,25652,50000,30000,680884,701818,7707724,7621250,463,0.0112191,0,0
328,steady,0,20000,1199,835168,835168,0,25652,50000,30000,683975,701818,7704633,7621250,461,0.0108224,0,0
329,steady,0,20000,1195,835168,835168,0,25652,50000,30000,681614,701818,7706994,7621250,460,0.0111255,0,0
330,steady,0,20000,1193,835168,835168,0,25652,50000,30000,681132,701818,7707476,7621250,461,0.0111873,0,0
331,steady,0,20000,1190,835168,835168,0,25652,50000,30000,680441,701818,7708167,7621250,460,0.011276,0,0
332,steady,0,20000,1192,835168,835168,0,25652,50000,30000,678476,701818,7710132,7621250,456,0.0115279,0,0
333,steady,0,20000,1187,835168,835168,0,25652,50000,30000,676223,701818,7712385,7621250,458,0.0118167,0,0
334,steady,0,20000,1185,835168,835168,0,25652,50000,30000,676211,701818,7712397,7621250,461,0.0118182,0,0
335,steady,0,20000,1184,835168,835168,0,25652,50000,30000,675953,701818,7712655,7621250,460,0.0118513,0,0
336,steady,0,20000,1183,835168,835168,0,25652,50000,30000,672705,701818,7715903,7621250,465,0.0122673,0,0
337,steady,0,20000,1178,835168,835168,0,25652,50000,30000,670321,701818,7718287,7621250,469,0.0125723,0,0
338,steady,0,20000,1172,835168,835168,0,25652,50000,30000,669273,701818,7719335,7621250,471,0.0127064,0,0
339,steady,0,20000,1173,835168,835168,0,25652,50000,30000,670528,701818,7718080,7621250,472,0.0125459,0,0
340,steady,0,20000,1177,835168,835168,0,25652,50000,30000,672747,701818,7715861,7621250,467,0.0122619,0,0
341,steady,0,20000,1173,835168,835168,0,25652,50000,30000,671218,701818,7717390,7621250,462,0.0124576,0,0
342,steady,0,20000,1172,835168,835168,0,25652,50000,30000,669090,701818,7719518,7621250,458,0.0127298,0,0
343,steady,0,20000,1169,835168,835168,0,25652,50000,30000,664102,701818,7724506,7621250,455,0.0133673,0,0
344,steady,0,20000,1172,835168,835168,0,25652,50000,30000,665850,701818,7722758,7621250,451,0.013144,0,0
345,steady,0,20000,1170,835168,835168,0,25652,50000,30000,665122,701818,7723486,7621250,450,0.013237,0,0
346,steady,0,20000,1170,835168,835168,0,25652,50000,30000,666599,701818,7722009,7621250,450,0.0130483,0,0
347,steady,0,20000,1167,835168,835168,0,25652,50000,30000,664128,701818,7724480,7621250,448,0.013364,0,0
348,steady,0,20000,1168,835168,835168,0,25652,50000,30000,666010,701818,7722598,7621250,451,0.0131236,0,0
349,steady,0,20000,1169,835168,835168,0,25652,50000,30000,666990,701818,7721618,7621250,456,0.0129983,0,0
350,steady,0,20000,1173,835168,835168,0,25652,50000,30000,670021,701818,7718587,7621250,458,0.0126107,0,0
351,steady,0,20000,1169,835168,835168,0,25652,50000,30000,668701,701818,7719907,7621250,457,0.0127796,0,0
352,steady,0,20000,1170,835168,835168,0,25652,50000,30000,670031,701818,7718577,7621250,457,0.0126094,0,0
353,steady,0,20000,1171,835168,835168,0,25652,50000,30000,666394,701818,7722214,7621250,457,0.0130745,0,0
354,steady,0,20000,1174,835168,835168,0,25652,50000,30000,670402,701818,7718206,7621250,458,0.012562,0,0
355,steady,0,20000,1169,835168,835168,0,25652,50000,30000,667327,701818,7721281,7626150,463,0.0123206,0,0
356,steady,0,20000,1168,835168,835168,0,25652,50000,30000,667631,701818,7720977,7626150,466,0.0122817,0,0
357,steady,0,20000,1169,835168,835168,0,25652,50000,30000,667687,701818,7720921,7626150,462,0.0122746,0,0
358,steady,0,20000,1170,835168,835168,0,25652,50000,30000,668519,701818,7720089,7626150,462,0.0121681,0,0
359,steady,0,20000,1176,835168,835168,0,25652,50000,30000,668717,701818,7719891,7626150,455,0.0121428,0,0
360,steady,0,20000,1183,835168,835168,0,25652,50000,30000,673147,701818,7715461,7626150,455,0.0115756,0,0
361,steady,0,20000,1183,835168,835168,0,25652,50000,30000,671402,701818,7717206,7626150,457,0.0117991,0,0
362,steady,0,20000,1184,835168,835168,0,25652,50000,30000,672489,701818,7716119,7626150,457,0.0116599,0,0
363,steady,0,20000,1190,835168,835168,0,25652,50000,30000,679612,701818,7708996,7626150,459,0.0107467,0,0
364,steady,0,20000,1195,835168,835168,0,25652,50000,30000,682573,701818,7706035,7626150,456,0.0103666,0,0
365,steady,0,20000,1190,835168,835168,0,25652,50000,30000,679286,701818,7709322,7626150,455,0.0107885,0,0
366,steady,0,20000,1188,835168,835168,0,25652,50000,30000,676955,701818,7711653,7626150,457,0.0110875,0,0
367,steady,0,20000,1185,835168,835168,0,25652,50000,30000,675813,701818,7712795,7645062,454,0.0087819,0,0
368,steady,0,20000,1183,835168,835168,0,25652,50000,30000,670721,701818,7717887,7645062,453,0.00943587,0,0
369,steady,0,20000,1179,835168,835168,0,25652,50000,30000,665955,701818,7722653,7645062,457,0.0100472,0,0
370,steady,0,20000,1176,835168,835168,0,25652,50000,30000,668228,701818,7720380,7645062,455,0.00975574,0,0
371,steady,0,20000,1174,835168,835168,0,25652,50000,30000,667535,701818,7721073,7645062,457,0.00984462,0,0
372,steady,0,20000,1175,835168,835168,0,25652,50000,30000,668350,701818,7720258,7645062,458,0.00974009,0,0
373,steady,0,20000,1176,835168,835168,0,25652,50000,30000,667157,701818,7721451,7645062,461,0.00989309,0,0
374,steady,0,20000,1175,835168,835168,0,25652,50000,30000,665524,701818,7723084,7645062,461,0.0101024,0,0
375,steady,0,20000,1171,835168,835168,0,25652,50000,30000,661651,701818,7726957,7645062,459,0.0105986,0,0
376,steady,0,20000,1174,835168,835168,0,25652,50000,30000,663635,701818,7724973,7645062,454,0.0103445,0,0
377,steady,0,20000,1177,835168,835168,0,25652,50000,30000,661098,701818,7727510,7645062,454,0.0106694,0,0
378,steady,0,20000,1179,835168,835168,0,25652,50000,30000,663980,701818,7724628,7645062,461,0.0103003,0,0
379,steady,0,20000,1178,835168,835168,0,25652,50000,30000,661471,701818,7727137,7645062,459,0.0106217,0,0
380,steady,0,20000,1177,835168,835168,0,25652,50000,30000,660678,701818,7727930,7645062,462,0.0107232,0,0
381,steady,0,20000,1175,835168,835168,0,25652,50000,30000,660503,701818,7728105,7645062,466,0.0107456,0,0
382,steady,0,20000,1176,835168,835168,0,25652,50000,30000,662581,701818,7726027,7645062,467,0.0104795,0,0
383,steady,0,20000,1182,835168,835168,0,25652,50000,30000,666168,701818,7722440,7645062,463,0.0100199,0,0
384,steady,0,20000,1180,835168,835168,0,25652,50000,30000,664741,701818,7723867,7645062,461,0.0102028,0,0
385,steady,0,20000,1174,835168,835168,0,25652,50000,30000,664999,701818,7723609,7645062,459,0.0101697,0,0
386,steady,0,20000,1173,835168,835168,0,25652,50000,30000,664803,701818,7723805,7645062,458,0.0101948,0,0
387,steady,0,20000,1179,835168,835168,0,25652,50000,30000,668505,701818,7720103,7645062,461,0.00972021,0,0
388,steady,0,20000,1178,835168,835168,0,25652,50000,30000,669754,701818,7718854,7645062,466,0.00955997,0,0
389,steady,0,20000,1182,835168,835168,0,25652,50000,30000,673482,701818,7715126,7645062,467,0.00908138,0,0
390,steady,0,20000,1184,835168,835168,0,25652,50000,30000,675944,701818,7712664,7645062,467,0.00876506,0,0
391,steady,0,20000,1183,835168,835168,0,25652,50000,30000,676001,701818,7712607,7645062,467,0.00875774,0,0
392,steady,0,20000,1183,835168,835168,0,25652,50000,30000,677701,701818,7710907,7645062,468,0.0085392,0,0
393,steady,0,20000,1183,835168,835168,0,25652,50000,30000,679284,701818,7709324,7645062,468,0.00833562,0,0
394,steady,0,20000,1185,835168,835168,0,25652,50000,30000,680364,701818,7708244,7645062,469,0.00819668,0,0
395,steady,0,20000,1183,835168,835168,0,25652,50000,30000,681750,701818,7706858,7645062,468,0.00801831,0,0
396,steady,0,20000,1184,835168,835168,0,25652,50000,30000,680860,701818,7707748,7645062,467,0.00813286,0,0
397,steady,0,20000,1189,835168,835168,0,25652,50000,30000,681723,701818,7706885,7645062,466,0.00802179,0,0
398,steady,0,20000,1186,835168,835168,0,25652,50000,30000,680086,701818,7708522,7645062,464,0.00823245,0,0
399,steady,0,20000,1184,835168,835168,0,25652,50000,30000,678138,701818,7710470,7645062,463,0.00848301,0,0
400,steady,0,20000,1182,835168,835168,0,25652,50000,30000,675835,701818,7712773,7645062,462,0.00877907,0,0
401,steady,0,20000,1179,835168,835168,0,25652,50000,30000,674238,701818,7714370,7645062,463,0.00898427,0,0
402,steady,0,20000,1181,835168,835168,0,25652,50000,30000,674120,701818,7714488,7645062,463,0.00899943,0,0
403,steady,0,20000,1183,835168,835168,0,25652,50000,30000,673486,701818,7715122,7645062,461,0.00908087,0,0
404,steady,0,20000,1190,835168,835168,0,25652,50000,30000,678131,701818,7710477,7645062,460,0.00848391,0,0
405,steady,0,20000,1198,835168,835168,0,25652,50000,30000,683947,701818,7704661,7645062,456,0.00773545,0,0
406,steady,0,20000,1191,835168,835168,0,25652,50000,30000,682976,701818,7705632,7644032,457,0.00799415,0,0
407,steady,0,20000,1187,835168,835168,0,25652,50000,30000,681376,701818,7707232,7644032,460,0.00820009,0,0
408,steady,0,20000,1180,835168,835168,0,25652,50000,30000,680324,701818,7708284,7644032,463,0.00833545,0,0
409,steady,0,20000,1184,835168,835168,0,25652,50000,30000,681158,701818,7707450,7644032,460,0.00822814,0,0
410,steady,0,20000,1190,835168,835168,0,25652,50000,30000,684947,701818,7703661,7644032,454,0.00774035,0,0
411,steady,0,20000,1193,835168,835168,0,25652,50000,30000,688833,701818,7699775,7644032,456,0.00723956,0,0
412,steady,0,20000,1200,835168,835168,0,25652,50000,30000,695189,701818,7693419,7638289,456,0.00716586,0,0
413,steady,0,20000,1204,835168,835168,0,25652,50000,30000,696890,701818,7691718,7636529,452,0.00717512,0,0
414,steady,0,20000,1206,835168,835168,0,25652,50000,30000,696739,701818,7691869,7636529,452,0.00719461,0,0
415,steady,0,20000,1202,835168,835168,0,25652,50000,30000,695317,701818,7693291,7636529,452,0.00737812,0,0
416,steady,0,20000,1198,835168,835168,0,25652,50000,30000,691449,701818,7697159,7636529,457,0.00787693,0,0
417,steady,0,20000,1200,835168,835168,0,25652,50000,30000,690867,701818,7697741,7636529,459,0.00795194,0,0
418,steady,0,20000,1197,835168,835168,0,25652,50000,30000,688919,701818,7699689,7636529,460,0.00820293,0,0
419,steady,0,20000,1200,835168,835168,0,25652,50000,30000,689138,701818,7699470,7636529,459,0.00817472,0,0
420,steady,0,20000,1198,835168,835168,0,25652,50000,30000,687973,701818,7700635,7636529,462,0.00832477,0,0
421,steady,0,20000,1192,835168,835168,0,25652,50000,30000,682723,701818,7705885,7636529,460,0.00900039,0,0
422,steady,0,20000,1196,835168,835168,0,25652,50000,30000,685178,701818,7703430,7636529,460,0.00868457,0,0
423,steady,0,20000,1201,835168,835168,0,25652,50000,30000,686699,701818,7701909,7636529,459,0.0084888,0,0
424,steady,0,20000,1199,835168,835168,0,25652,50000,30000,683205,701818,7705403,7636529,457,0.0089384,0,0
425,steady,0,20000,1200,835168,835168,0,25652,50000,30000,686384,701818,7702224,7636529,459,0.00852935,0,0
426,steady,0,20000,1205,835168,835168,0,25652,50000,30000,687461,701818,7701147,7636529,459,0.0083907,0,0
427,steady,0,20000,1206,835168,835168,0,25652,50000,30000,687643,701818,7700965,7636529,454,0.00836726,0,0
428,steady,0,20000,1202,835168,835168,0,25652,50000,30000,686658,701818,7701950,7636529,459,0.00849408,0,0
429,steady,0,20000,1204,835168,835168,0,25652,50000,30000,689431,701818,7699177,7636529,455,0.00813697,0,0
430,steady,0,20000,1203,835168,835168,0,25652,50000,30000,685048,701818,7703560,7636529,453,0.0087013,0,0
431,steady,0,20000,1199,835168,835168,0,25652,50000,30000,681438,701818,7707170,7636529,456,0.00916562,0,0
432,steady,0,20000,1193,835168,835168,0,25652,50000,30000,679569,701818,7709039,7636529,460,0.00940584,0,0
433,steady,0,20000,1193,835168,835168,0,25652,50000,30000,679020,701818,7709588,7636529,462,0.00947638,0,0
434,steady,0,20000,1192,835168,835168,0,25652,50000,30000,680392,701818,7708216,7636529,466,0.00930008,0,0
435,steady,0,20000,1195,835168,835168,0,25652,50000,30000,680746,701818,7707862,7636529,459,0.00925458,0,0
436,steady,0,20000,1196,835168,835168,0,25652,50000,30000,682986,701818,7705622,7636529,462,0.00896657,0,0
437,steady,0,20000,1189,835168,835168,0,25652,50000,30000,677822,701818,7710786,7636529,464,0.00963028,0,0
438,steady,0,20000,1182,835168,835168,0,25652,50000,30000,672469,701818,7716139,7636529,466,0.0103173,0,0
439,steady,0,20000,1180,835168,835168,0,25652,50000,30000,673418,701818,7715190,7636529,467,0.0101956,0,0
440,steady,0,20000,1178,835168,835168,0,25652,50000,30000,671302,701818,7717306,7636529,463,0.010467,0,0
441,steady,0,20000,1178,835168,835168,0,25652,50000,30000,672800,701818,7715808,7636529,463,0.0102749,0,0
442,steady,0,20000,1181,835168,835168,0,25652,50000,30000,674284,701818,7714324,7636529,465,0.0100845,0,0
443,steady,0,20000,1182,835168,835168,0,25652,50000,30000,676396,701818,7712212,7636529,467,0.0098134,0,0
444,steady,0,20000,1190,835168,835168,0,25652,50000,30000,680720,701818,7707888,7636529,465,0.00925792,0,0
445,steady,0,20000,1185,835168,835168,0,25652,50000,30000,677975,701818,7710633,7636529,464,0.00961062,0,0
446,steady,0,20000,1184,835168,835168,0,25652,50000,30000,678409,701818,7710199,7636529,462,0.00955488,0,0
447,steady,0,20000,1190,835168,835168,0,25652,50000,30000,680932,701818,7707676,7636529,465,0.00923067,0,0
448,steady,0,20000,1193,835168,835168,0,25652,50000,30000,683550,701818,7705058,7636529,464,0.00889403,0,0
449,steady,0,20000,1195,835168,835168,0,25652,50000,30000,683310,701818,7705298,7636529,464,0.0089249,0,0
450,steady,0,20000,1192,835168,835168,0,25652,50000,30000,681458,701818,7707150,7636529,469,0.00916305,0,0
451,steady,0,20000,1189,835168,835168,0,25652,50000,30000,678576,701818,7710032,7636529,467,0.00953342,0,0
452,steady,0,20000,1186,835168,835168,0,25652,50000,30000,674232,701818,7714376,7636529,467,0.0100912,0,0
453,steady,0,20000,1184,835168,835168,0,25652,50000,30000,673078,701818,7715530,7636529,468,0.0102392,0,0
454,steady,0,20000,1180,835168,835168,0,25652,50000,30000,670334,701818,7718274,7636529,467,0.0105911,0,0
455,steady,0,20000,1189,835168,835168,0,25652,50000,30000,673920,701818,7714688,7636529,462,0.0101312,0,0
456,steady,0,20000,1194,835168,835168,0,25652,50000,30000,677632,701818,7710976,7636529,460,0.00965468,0,0
457,steady,0,20000,1196,835168,835168,0,25652,50000,30000,679611,701818,7708997,7636529,460,0.00940044,0,0
458,steady,0,20000,1196,835168,835168,0,25652,50000,30000,679078,701818,7709530,7636529,459,0.00946893,0,0
459,steady,0,20000,1199,835168,835168,0,25652,50000,30000,680387,701818,7708221,7637518,462,0.00917241,0,0
460,steady,0,20000,1201,835168,835168,0,25652,50000,30000,681104,701818,7707504,7637518,466,0.00908024,0,0
461,steady,0,20000,1195,835168,835168,0,25652,50000,30000,677226,701818,7711382,7637518,472,0.00957857,0,0
462,steady,0,20000,1198,835168,835168,0,25652,50000,30000,681035,701818,7707573,7637518,476,0.00908911,0,0
463,steady,0,20000,1206,835168,835168,0,25652,50000,30000,686709,701818,7701899,7637518,477,0.00835911,0,0
464,steady,0,20000,1210,835168,835168,0,25652,50000,30000,687621,701818,7700987,7637518,477,0.00824167,0,0
465,steady,0,20000,1211,835168,835168,0,25652,50000,30000,684347,701818,7704261,7637518,481,0.00866313,0,0
466,steady,0,20000,1209,835168,835168,0,25652,50000,30000,681300,701818,7707308,7637518,485,0.00905504,0,0
467,steady,0,20000,1209,835168,835168,0,25652,50000,30000,681225,701818,7707383,7637518,482,0.00906469,0,0
468,steady,0,20000,1211,835168,835168,0,25652,50000,30000,681076,701818,7707532,7637518,487,0.00908384,0,0
469,steady,0,20000,1211,835168,835168,0,25652,50000,30000,680224,701818,7708384,7637518,487,0.00919337,0,0
470,steady,0,20000,1211,835168,835168,0,25652,50000,30000,678333,701818,7710275,7637518,486,0.00943637,0,0
471,steady,0,20000,1206,835168,835168,0,25652,50000,30000,674551,701818,7714057,7637518,485,0.00992202,0,0
472,steady,0,20000,1209,835168,835168,0,25652,50000,30000,675044,701818,7713564,7637518,489,0.00985874,0,0
473,steady,0,20000,1201,835168,835168,0,25652,50000,30000,671242,701818,7717366,7637518,487,0.0103465,0,0
474,steady,0,20000,1200,835168,835168,0,25652,50000,30000,670557,701818,7718051,7637518,484,0.0104344,0,0
475,steady,0,20000,1194,835168,835168,0,25652,50000,30000,667959,701818,7720649,7637518,486,0.0107674,0,0
476,steady,0,20000,1193,835168,835168,0,25652,50000,30000,668049,701818,7720559,7637518,486,0.0107558,0,0
477,steady,0,20000,1189,835168,835168,0,25652,50000,30000,663366,701818,7725242,7637518,484,0.0113555,0,0
478,steady,0,20000,1189,835168,835168,0,25652,50000,30000,665140,701818,7723468,7637518,489,0.0111284,0,0
479,steady,0,20000,1193,835168,835168,0,25652,50000,30000,663537,701818,7725071,7637518,486,0.0113336,0,0
480,steady,0,20000,1198,835168,835168,0,25652,50000,30000,667295,701818,7721313,7637518,485,0.0108524,0,0
