frame,scenario,is_burst_frame,particles_alive,resource_blobs_alive,linear_used_bytes,linear_peak_bytes,stack_used_bytes,stack_peak_bytes,pool_capacity,pool_free_slots,free_list_used_bytes,free_list_peak_bytes,free_list_total_free_bytes,free_list_largest_free_block,free_list_free_block_count,free_list_fragmentation_ratio,allocation_failures_this_frame,allocation_failures_total
227,burst,0,20000,1221,835168,835168,0,25652,50000,30000,1328541,1463047,7060067,6782897,527,0.0392588,0,0
228,burst,0,20000,1224,835168,835168,0,25652,50000,30000,1330772,1463047,7057836,6782897,529,0.0389551,0,0
229,burst,0,20000,1220,835168,835168,0,25652,50000,30000,1326831,1463047,7061777,6782897,529,0.0394915,0,0
230,burst,0,20000,1217,835168,835168,0,25652,50000,30000,1322966,1463047,7065642,6782897,532,0.0400169,0,0
231,burst,0,20000,1222,835168,835168,0,25652,50000,30000,1327336,1463047,7061272,6782897,530,0.0394228,0,0
232,burst,0,20000,1224,835168,835168,0,25652,50000,30000,1327341,1463047,7061267,6782897,529,0.0394221,0,0
233,burst,0,20000,1220,835168,835168,0,25652,50000,30000,1324502,1463047,7064106,6782897,524,0.0398082,0,0
234,burst,0,20000,1219,835168,835168,0,25652,50000,30000,1322529,1463047,7066079,6782897,526,0.0400763,0,0
235,burst,0,20000,1220,835168,835168,0,25652,50000,30000,1324398,1463047,7064210,6782897,526,0.0398223,0,0
236,burst,0,20000,1210,835168,835168,0,25652,50000,30000,1320838,1463047,7067770,6782897,529,0.0403059,0,0
237,burst,0,20000,1208,835168,835168,0,25652,50000,30000,1318569,1463047,7070039,6782897,529,0.0406139,0,0
238,burst,0,20000,1207,835168,835168,0,25652,50000,30000,1311977,1463047,7076631,6782897,530,0.0415076,0,0
239,burst,0,20000,1210,835168,835168,0,25652,50000,30000,1315533,1463047,7073075,6782897,527,0.0410257,0,0
240,burst,1,25000,1337,1010168,1010168,0,25652,50000,25000,1472652,1472652,6915956,6782897,519,0.0192394,0,0
241,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1466286,1472652,6922322,6782897,518,0.0201414,0,0
242,burst,0,20000,1329,835168,835168,0,25652,50000,30000,1463179,1472652,6925429,6782897,522,0.020581,0,0
243,burst,0,20000,1329,835168,835168,0,25652,50000,30000,1458551,1472652,6930057,6782897,524,0.021235,0,0
244,burst,0,20000,1329,835168,835168,0,25652,50000,30000,1458993,1472652,6929615,6782897,523,0.0211726,0,0
245,burst,0,20000,1328,835168,835168,0,25652,50000,30000,1457490,1472652,6931118,6782897,519,0.0213849,0,0
246,burst,0,20000,1327,835168,835168,0,25652,50000,30000,1454980,1472652,6933628,6782897,522,0.0217391,0,0
247,burst,0,20000,1322,835168,835168,0,25652,50000,30000,1448689,1472652,6939919,6782897,529,0.0226259,0,0
248,burst,0,20000,1321,835168,835168,0,25652,50000,30000,1448495,1472652,6940113,6782897,526,0.0226532,0,0
249,burst,0,20000,1325,835168,835168,0,25652,50000,30000,1452949,1472652,6935659,6782897,525,0.0220256,0,0
250,burst,0,20000,1328,835168,835168,0,25652,50000,30000,1458769,1472652,6929839,6782897,524,0.0212042,0,0
251,burst,0,20000,1337,835168,835168,0,25652,50000,30000,1468492,1472652,6920116,6782897,525,0.019829,0,0
252,burst,0,20000,1337,835168,835168,0,25652,50000,30000,1463004,1472652,6925604,6782897,527,0.0206057,0,0
253,burst,0,20000,1329,835168,835168,0,25652,50000,30000,1454614,1472652,6933994,6782897,524,0.0217908,0,0
254,burst,0,20000,1336,835168,835168,0,25652,50000,30000,1461553,1472652,6927055,6782897,524,0.0208109,0,0
255,burst,0,20000,1338,835168,835168,0,25652,50000,30000,1459443,1472652,6929165,6782897,524,0.021109,0,0
256,burst,0,20000,1336,835168,835168,0,25652,50000,30000,1451862,1472652,6936746,6782897,527,0.0221788,0,0
257,burst,0,20000,1335,835168,835168,0,25652,50000,30000,1457012,1472652,6931596,6782897,530,0.0214523,0,0
258,burst,0,20000,1327,835168,835168,0,25652,50000,30000,1450097,1472652,6938511,6782897,525,0.0224276,0,0
259,burst,0,20000,1331,835168,835168,0,25652,50000,30000,1457127,1472652,6931481,6782897,523,0.0214361,0,0
260,burst,0,20000,1330,835168,835168,0,25652,50000,30000,1452078,1472652,6936530,6782897,520,0.0221484,0,0
261,burst,0,20000,1329,835168,835168,0,25652,50000,30000,1451331,1472652,6937277,6782897,520,0.0222537,0,0
262,burst,0,20000,1327,835168,835168,0,25652,50000,30000,1448556,1472652,6940052,6782897,523,0.0226446,0,0
263,burst,0,20000,1326,835168,835168,0,25652,50000,30000,1445113,1472652,6943495,6782897,518,0.0231293,0,0
264,burst,0,20000,1327,835168,835168,0,25652,50000,30000,1443890,1472652,6944718,6782897,518,0.0233013,0,0
265,burst,0,20000,1324,835168,835168,0,25652,50000,30000,1444973,1472652,6943635,6782897,519,0.023149,0,0
266,burst,0,20000,1326,835168,835168,0,25652,50000,30000,1447891,1472652,6940717,6782897,520,0.0227383,0,0
267,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1455788,1472652,6932820,6782897,517,0.0216251,0,0
268,burst,0,20000,1332,835168,835168,0,25652,50000,30000,1453137,1472652,6935471,6782897,520,0.0219991,0,0
269,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1458019,1472652,6930589,6782897,521,0.0213102,0,0
270,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1453716,1472652,6934892,6782897,524,0.0219174,0,0
271,burst,0,20000,1327,835168,835168,0,25652,50000,30000,1441701,1472652,6946907,6782897,530,0.0236091,0,0
272,burst,0,20000,1322,835168,835168,0,25652,50000,30000,1436837,1472652,6951771,6782897,528,0.0242922,0,0
273,burst,0,20000,1325,835168,835168,0,25652,50000,30000,1435873,1472652,6952735,6782897,529,0.0244275,0,0
274,burst,0,20000,1326,835168,835168,0,25652,50000,30000,1432405,1472652,6956203,6782897,528,0.0249139,0,0
275,burst,0,20000,1317,835168,835168,0,25652,50000,30000,1423036,1472652,6965572,6782897,531,0.0262254,0,0
276,burst,0,20000,1319,835168,835168,0,25652,50000,30000,1426735,1472652,6961873,6782897,532,0.025708,0,0
277,burst,0,20000,1320,835168,835168,0,25652,50000,30000,1422407,1472652,6966201,6782897,532,0.0263133,0,0
278,burst,0,20000,1311,835168,835168,0,25652,50000,30000,1413395,1472652,6975213,6782897,535,0.0275713,0,0
279,burst,0,20000,1306,835168,835168,0,25652,50000,30000,1410893,1472652,6977715,6782897,540,0.02792,0,0
280,burst,0,20000,1302,835168,835168,0,25652,50000,30000,1402376,1472652,6986232,6782897,541,0.0291051,0,0
281,burst,0,20000,1295,835168,835168,0,25652,50000,30000,1395314,1472652,6993294,6782897,537,0.0300855,0,0
282,burst,0,20000,1293,835168,835168,0,25652,50000,30000,1395818,1472652,6992790,6782897,541,0.0300156,0,0
283,burst,0,20000,1291,835168,835168,0,25652,50000,30000,1391883,1472652,6996725,6782897,541,0.0305612,0,0
284,burst,0,20000,1292,835168,835168,0,25652,50000,30000,1394502,1472652,6994106,6782897,541,0.0301981,0,0
285,burst,0,20000,1290,835168,835168,0,25652,50000,30000,1392924,1472652,6995684,6782897,537,0.0304169,0,0
286,burst,0,20000,1292,835168,835168,0,25652,50000,30000,1395006,1472652,6993602,6782897,537,0.0301283,0,0
287,burst,0,20000,1285,835168,835168,0,25652,50000,30000,1391395,1472652,6997213,6782897,537,0.0306288,0,0
288,burst,0,20000,1289,835168,835168,0,25652,50000,30000,1392512,1472652,6996096,6782897,535,0.030474,0,0
289,burst,0,20000,1294,835168,835168,0,25652,50000,30000,1395477,1472652,6993131,6782897,530,0.0300629,0,0
290,burst,0,20000,1292,835168,835168,0,25652,50000,30000,1394028,1472652,6994580,6782897,530,0.0302639,0,0
291,burst,0,20000,1293,835168,835168,0,25652,50000,30000,1393734,1472652,6994874,6818071,532,0.0252761,0,0
292,burst,0,20000,1299,835168,835168,0,25652,50000,30000,1397677,1472652,6990931,6818071,533,0.0247263,0,0
293,burst,0,20000,1301,835168,835168,0,25652,50000,30000,1399362,1472652,6989246,6818071,529,0.0244912,0,0
294,burst,0,20000,1299,835168,835168,0,25652,50000,30000,1398287,1472652,6990321,6818071,530,0.0246412,0,0
295,burst,0,20000,1296,835168,835168,0,25652,50000,30000,1397772,1472652,6990836,6818071,535,0.0247131,0,0
296,burst,0,20000,1296,835168,835168,0,25652,50000,30000,1394492,1472652,6994116,6818071,532,0.0251704,0,0
297,burst,0,20000,1297,835168,835168,0,25652,50000,30000,1393356,1472652,6995252,6818071,530,0.0253288,0,0
298,burst,0,20000,1296,835168,835168,0,25652,50000,30000,1398558,1472652,6990050,6818071,535,0.0246034,0,0
299,burst,0,20000,1295,835168,835168,0,25652,50000,30000,1393975,1472652,6994633,6818071,531,0.0252425,0,0
300,burst,0,20000,1289,835168,835168,0,25652,50000,30000,1388036,1472652,7000572,6818071,529,0.0260694,0,0
301,burst,0,20000,1290,835168,835168,0,25652,50000,30000,1392691,1472652,6995917,6818071,531,0.0254214,0,0
302,burst,0,20000,1290,835168,835168,0,25652,50000,30000,1393931,1472652,6994677,6818071,529,0.0252486,0,0
303,burst,0,20000,1289,835168,835168,0,25652,50000,30000,1390106,1472652,6998502,6818071,531,0.0257814,0,0
304,burst,0,20000,1279,835168,835168,0,25652,50000,30000,1379853,1472652,7008755,6818071,541,0.0272065,0,0
305,burst,0,20000,1282,835168,835168,0,25652,50000,30000,1382082,1472652,7006526,6818071,539,0.0268971,0,0
306,burst,0,20000,1276,835168,835168,0,25652,50000,30000,1374093,1472652,7014515,6818071,540,0.0280054,0,0
307,burst,0,20000,1277,835168,835168,0,25652,50000,30000,1383253,1472652,7005355,6818071,540,0.0267344,0,0
308,burst,0,20000,1283,835168,835168,0,25652,50000,30000,1388681,1472652,6999927,6818071,536,0.0259797,0,0
309,burst,0,20000,1275,835168,835168,0,25652,50000,30000,1378259,1472652,7010349,6820138,532,0.0271329,0,0
310,burst,0,20000,1272,835168,835168,0,25652,50000,30000,1373689,1472652,7014919,6820138,535,0.0277667,0,0
311,burst,0,20000,1264,835168,835168,0,25652,50000,30000,1368765,1472652,7019843,6820138,540,0.0284486,0,0
312,burst,0,20000,1270,835168,835168,0,25652,50000,30000,1375875,1472652,7012733,6820138,537,0.0274636,0,0
313,burst,0,20000,1273,835168,835168,0,25652,50000,30000,1381171,1472652,7007437,6820138,534,0.0267286,0,0
314,burst,0,20000,1273,835168,835168,0,25652,50000,30000,1380625,1472652,7007983,6820138,534,0.0268044,0,0
315,burst,0,20000,1274,835168,835168,0,25652,50000,30000,1384811,1472652,7003797,6820138,533,0.0262228,0,0
316,burst,0,20000,1270,835168,835168,0,25652,50000,30000,1375591,1472652,7013017,6820138,532,0.027503,0,0
317,burst,0,20000,1270,835168,835168,0,25652,50000,30000,1372468,1472652,7016140,6820138,531,0.0279359,0,0
318,burst,0,20000,1270,835168,835168,0,25652,50000,30000,1367508,1472652,7021100,6820138,533,0.0286226,0,0
319,burst,0,20000,1269,835168,835168,0,25652,50000,30000,1366129,1472652,7022479,6822168,533,0.0285243,0,0
320,burst,0,20000,1269,835168,835168,0,25652,50000,30000,1367441,1472652,7021167,6822168,533,0.0283427,0,0
321,burst,0,20000,1272,835168,835168,0,25652,50000,30000,1375241,1472652,7013367,6822168,531,0.0272621,0,0
322,burst,0,20000,1270,835168,835168,0,25652,50000,30000,1370664,1472652,7017944,6822168,529,0.0278965,0,0
323,burst,0,20000,1268,835168,835168,0,25652,50000,30000,1370557,1472652,7018051,6822168,527,0.0279113,0,0
324,burst,0,20000,1270,835168,835168,0,25652,50000,30000,1374165,1472652,7014443,6822168,532,0.0274113,0,0
325,burst,0,20000,1271,835168,835168,0,25652,50000,30000,1370910,1472652,7017698,6822168,532,0.0278624,0,0
326,burst,0,20000,1269,835168,835168,0,25652,50000,30000,1371953,1472652,7016655,6822168,533,0.0277179,0,0
327,burst,0,20000,1271,835168,835168,0,25652,50000,30000,1376589,1472652,7012019,6822168,533,0.0270751,0,0
328,burst,0,20000,1271,835168,835168,0,25652,50000,30000,1380512,1472652,7008096,6822168,529,0.0265305,0,0
329,burst,0,20000,1272,835168,835168,0,25652,50000,30000,1374094,1472652,7014514,6822168,530,0.0274211,0,0
330,burst,0,20000,1274,835168,835168,0,25652,50000,30000,1377654,1472652,7010954,6822168,534,0.0269273,0,0
331,burst,0,20000,1264,835168,835168,0,25652,50000,30000,1364786,1472652,7023822,6822168,533,0.02871,0,0
332,burst,0,20000,1264,835168,835168,0,25652,50000,30000,1364742,1472652,7023866,6822168,536,0.0287161,0,0
333,burst,0,20000,1259,835168,835168,0,25652,50000,30000,1358222,1472652,7030386,6822168,536,0.0296169,0,0
334,burst,0,20000,1261,835168,835168,0,25652,50000,30000,1363650,1472652,7024958,6822168,534,0.0288671,0,0
335,burst,0,20000,1261,835168,835168,0,25652,50000,30000,1366184,1472652,7022424,6822168,535,0.0285166,0,0
336,burst,0,20000,1263,835168,835168,0,25652,50000,30000,1375124,1472652,7013484,6822168,534,0.0272783,0,0
337,burst,0,20000,1258,835168,835168,0,25652,50000,30000,1371822,1472652,7016786,6822168,534,0.0277361,0,0
338,burst,0,20000,1255,835168,835168,0,25652,50000,30000,1365840,1472652,7022768,6822168,528,0.0285642,0,0
339,burst,0,20000,1251,835168,835168,0,25652,50000,30000,1362796,1472652,7025812,6822168,527,0.0289851,0,0
340,burst,0,20000,1253,835168,835168,0,25652,50000,30000,1363962,1472652,7024646,6822168,529,0.0288239,0,0
341,burst,0,20000,1252,835168,835168,0,25652,50000,30000,1363352,1472652,7025256,6822168,529,0.0289083,0,0
342,burst,0,20000,1244,835168,835168,0,25652,50000,30000,1358439,1472652,7030169,6822168,534,0.0295869,0,0
343,burst,0,20000,1241,835168,835168,0,25652,50000,30000,1348647,1472652,7039961,6822168,533,0.0309367,0,0
344,burst,0,20000,1241,835168,835168,0,25652,50000,30000,1347747,1472652,7040861,6822168,532,0.0310605,0,0
345,burst,0,20000,1238,835168,835168,0,25652,50000,30000,1335198,1472652,7053410,6822168,529,0.0327844,0,0
346,burst,0,20000,1230,835168,835168,0,25652,50000,30000,1325832,1472652,7062776,6822168,532,0.0340671,0,0
347,burst,0,20000,1220,835168,835168,0,25652,50000,30000,1306618,1472652,7081990,6822168,530,0.0366877,0,0
348,burst,0,20000,1217,835168,835168,0,25652,50000,30000,1300351,1472652,7088257,6822168,526,0.0375394,0,0
349,burst,0,20000,1216,835168,835168,0,25652,50000,30000,1297989,1472652,7090619,6822168,524,0.03786,0,0
350,burst,0,20000,1214,835168,835168,0,25652,50000,30000,1289178,1472652,7099430,6822168,519,0.0390541,0,0
351,burst,0,20000,1211,835168,835168,0,25652,50000,30000,1278187,1472652,7110421,6822168,518,0.0405395,0,0
352,burst,0,20000,1206,835168,835168,0,25652,50000,30000,1270332,1472652,7118276,6822168,519,0.0415983,0,0
353,burst,0,20000,1209,835168,835168,0,25652,50000,30000,1274517,1472652,7114091,6822168,521,0.0410345,0,0
354,burst,0,20000,1210,835168,835168,0,25652,50000,30000,1271056,1472652,7117552,6822168,519,0.0415008,0,0
355,burst,0,20000,1209,835168,835168,0,25652,50000,30000,1270498,1472652,7118110,6822168,515,0.0415759,0,0
356,burst,0,20000,1206,835168,835168,0,25652,50000,30000,1267019,1472652,7121589,6822168,514,0.0420441,0,0
357,burst,0,20000,1212,835168,835168,0,25652,50000,30000,1271242,1472652,7117366,6822168,513,0.0414757,0,0
358,burst,0,20000,1204,835168,835168,0,25652,50000,30000,1267966,1472652,7120642,6822168,519,0.0419167,0,0
359,burst,0,20000,1198,835168,835168,0,25652,50000,30000,1263962,1472652,7124646,6822168,518,0.0424552,0,0
360,burst,1,25000,1328,1010168,1010168,0,25652,50000,25000,1390191,1472652,6998417,6822168,489,0.0251841,0,0
361,burst,0,20000,1325,835168,835168,0,25652,50000,30000,1391162,1472652,6997446,6822168,490,0.0250489,0,0
362,burst,0,20000,1327,835168,835168,0,25652,50000,30000,1394887,1472652,6993721,6822168,492,0.0245296,0,0
363,burst,0,20000,1328,835168,835168,0,25652,50000,30000,1394712,1472652,6993896,6834278,495,0.0228225,0,0
364,burst,0,20000,1330,835168,835168,0,25652,50000,30000,1396986,1472652,6991622,6834278,500,0.0225046,0,0
365,burst,0,20000,1336,835168,835168,0,25652,50000,30000,1407166,1472652,6981442,6834278,504,0.0210793,0,0
366,burst,0,20000,1334,835168,835168,0,25652,50000,30000,1405162,1472652,6983446,6834278,502,0.0213602,0,0
367,burst,0,20000,1329,835168,835168,0,25652,50000,30000,1395916,1472652,6992692,6834278,504,0.0226542,0,0
368,burst,0,20000,1318,835168,835168,0,25652,50000,30000,1381540,1472652,7007068,6834278,507,0.0246594,0,0
369,burst,0,20000,1303,835168,835168,0,25652,50000,30000,1364340,1472652,7024268,6834278,510,0.0270477,0,0
370,burst,0,20000,1292,835168,835168,0,25652,50000,30000,1351621,1472652,7036987,6834278,514,0.0288062,0,0
371,burst,0,20000,1297,835168,835168,0,25652,50000,30000,1357625,1472652,7030983,6834278,516,0.0279769,0,0
372,burst,0,20000,1302,835168,835168,0,25652,50000,30000,1360617,1472652,7027991,6834278,516,0.0275631,0,0
373,burst,0,20000,1291,835168,835168,0,25652,50000,30000,1344544,1472652,7044064,6834278,518,0.029782,0,0
374,burst,0,20000,1284,835168,835168,0,25652,50000,30000,1341736,1472652,7046872,6834278,522,0.0301686,0,0
375,burst,0,20000,1290,835168,835168,0,25652,50000,30000,1351737,1472652,7036871,6834278,523,0.0287902,0,0
376,burst,0,20000,1285,835168,835168,0,25652,50000,30000,1346384,1472652,7042224,6834278,529,0.0295285,0,0
377,burst,0,20000,1281,835168,835168,0,25652,50000,30000,1345175,1472652,7043433,6834278,529,0.029695,0,0
378,burst,0,20000,1275,835168,835168,0,25652,50000,30000,1337044,1472652,7051564,6834278,530,0.0308139,0,0
379,burst,0,20000,1278,835168,835168,0,25652,50000,30000,1339004,1472652,7049604,6838223,527,0.0299848,0,0
380,burst,0,20000,1283,835168,835168,0,25652,50000,30000,1343257,1472652,7045351,6838223,528,0.0293992,0,0
381,burst,0,20000,1285,835168,835168,0,25652,50000,30000,1344073,1472652,7044535,6838223,524,0.0292868,0,0
382,burst,0,20000,1293,835168,835168,0,25652,50000,30000,1356002,1472652,7032606,6838223,523,0.0276403,0,0
383,burst,0,20000,1296,835168,835168,0,25652,50000,30000,1361155,1472652,7027453,6838223,524,0.0269273,0,0
384,burst,0,20000,1299,835168,835168,0,25652,50000,30000,1367204,1472652,7021404,6838223,526,0.0260889,0,0
385,burst,0,20000,1294,835168,835168,0,25652,50000,30000,1357772,1472652,7030836,6894595,530,0.0193776,0,0
386,burst,0,20000,1299,835168,835168,0,25652,50000,30000,1359196,1472652,7029412,6894595,528,0.019179,0,0
387,burst,0,20000,1308,835168,835168,0,25652,50000,30000,1369730,1472652,7018878,6894595,524,0.017707,0,0
388,burst,0,20000,1309,835168,835168,0,25652,50000,30000,1372801,1472652,7015807,6894595,520,0.017277,0,0
389,burst,0,20000,1307,835168,835168,0,25652,50000,30000,1368934,1472652,7019674,6894595,520,0.0178183,0,0
390,burst,0,20000,1311,835168,835168,0,25652,50000,30000,1376119,1472652,7012489,6894595,524,0.016812,0,0
391,burst,0,20000,1308,835168,835168,0,25652,50000,30000,1375144,1472652,7013464,6892780,527,0.0172075,0,0
392,burst,0,20000,1309,835168,835168,0,25652,50000,30000,1372315,1472652,7016293,6892780,529,0.0176037,0,0
393,burst,0,20000,1306,835168,835168,0,25652,50000,30000,1368736,1472652,7019872,6888697,530,0.0186862,0,0
394,burst,0,20000,1315,835168,835168,0,25652,50000,30000,1376679,1472652,7011929,6888697,527,0.0175746,0,0
395,burst,0,20000,1316,835168,835168,0,25652,50000,30000,1379557,1472652,7009051,6886851,529,0.0174346,0,0
396,burst,0,20000,1321,835168,835168,0,25652,50000,30000,1385485,1472652,7003123,6886851,531,0.0166029,0,0
397,burst,0,20000,1324,835168,835168,0,25652,50000,30000,1386879,1472652,7001729,6886851,535,0.0164071,0,0
398,burst,0,20000,1322,835168,835168,0,25652,50000,30000,1387991,1472652,7000617,6881565,538,0.0170059,0,0
399,burst,0,20000,1324,835168,835168,0,25652,50000,30000,1386282,1472652,7002326,6881565,541,0.0172458,0,0
400,burst,0,20000,1325,835168,835168,0,25652,50000,30000,1390333,1472652,6998275,6877928,547,0.0171967,0,0
401,burst,0,20000,1318,835168,835168,0,25652,50000,30000,1384098,1472652,7004510,6877928,551,0.0180715,0,0
402,burst,0,20000,1317,835168,835168,0,25652,50000,30000,1383434,1472652,7005174,6877928,552,0.0181646,0,0
403,burst,0,20000,1314,835168,835168,0,25652,50000,30000,1383659,1472652,7004949,6877928,551,0.018133,0,0
404,burst,0,20000,1310,835168,835168,0,25652,50000,30000,1377994,1472652,7010614,6877928,552,0.0189264,0,0
405,burst,0,20000,1312,835168,835168,0,25652,50000,30000,1383237,1472652,7005371,6877928,556,0.0181922,0,0
406,burst,0,20000,1307,835168,835168,0,25652,50000,30000,1377001,1472652,7011607,6877928,559,0.0190654,0,0
407,burst,0,20000,1296,835168,835168,0,25652,50000,30000,1369998,1472652,7018610,6877928,565,0.0200441,0,0
408,burst,0,20000,1299,835168,835168,0,25652,50000,30000,1377088,1472652,7011520,6874138,563,0.0195938,0,0
409,burst,0,20000,1297,835168,835168,0,25652,50000,30000,1377192,1472652,7011416,6874138,564,0.0195792,0,0
410,burst,0,20000,1296,835168,835168,0,25652,50000,30000,1374172,1472652,7014436,6874138,565,0.0200013,0,0
411,burst,0,20000,1298,835168,835168,0,25652,50000,30000,1380482,1472652,7008126,6868193,568,0.0199672,0,0
412,burst,0,20000,1292,835168,835168,0,25652,50000,30000,1374306,1472652,7014302,6868193,570,0.0208302,0,0
413,burst,0,20000,1286,835168,835168,0,25652,50000,30000,1366955,1472652,7021653,6868193,572,0.0218553,0,0
414,burst,0,20000,1281,835168,835168,0,25652,50000,30000,1362084,1472652,7026524,6868193,574,0.0225333,0,0
415,burst,0,20000,1278,835168,835168,0,25652,50000,30000,1360839,1472652,7027769,6868193,571,0.0227065,0,0
416,burst,0,20000,1280,835168,835168,0,25652,50000,30000,1365249,1472652,7023359,6868193,569,0.0220928,0,0
417,burst,0,20000,1279,835168,835168,0,25652,50000,30000,1368593,1472652,7020015,6868193,565,0.021627,0,0
418,burst,0,20000,1280,835168,835168,0,25652,50000,30000,1367070,1472652,7021538,6868193,564,0.0218392,0,0
419,burst,0,20000,1281,835168,835168,0,25652,50000,30000,1372701,1472652,7015907,6868193,564,0.0210542,0,0
420,burst,0,20000,1278,835168,835168,0,25652,50000,30000,1368006,1472652,7020602,6868193,566,0.0217088,0,0
421,burst,0,20000,1281,835168,835168,0,25652,50000,30000,1368908,1472652,7019700,6868193,567,0.0215831,0,0
422,burst,0,20000,1281,835168,835168,0,25652,50000,30000,1375195,1472652,7013413,6868193,565,0.020706,0,0
423,burst,0,20000,1282,835168,835168,0,25652,50000,30000,1375081,1472652,7013527,6868193,565,0.020722,0,0
424,burst,0,20000,1280,835168,835168,0,25652,50000,30000,1372613,1472652,7015995,6868193,565,0.0210664,0,0
425,burst,0,20000,1282,835168,835168,0,25652,50000,30000,1371018,1472652,7017590,6868193,561,0.0212889,0,0
426,burst,0,20000,1281,835168,835168,0,25652,50000,30000,1371764,1472652,7016844,6868193,562,0.0211849,0,0
427,burst,0,20000,1276,835168,835168,0,25652,50000,30000,1371080,1472652,7017528,6868193,564,0.0212803,0,0
428,burst,0,20000,1274,835168,835168,0,25652,50000,30000,1365116,1472652,7023492,6868193,563,0.0221114,0,0
429,burst,0,20000,1269,835168,835168,0,25652,50000,30000,1361675,1472652,7026933,6868193,565,0.0225902,0,0
430,burst,0,20000,1271,835168,835168,0,25652,50000,30000,1359629,1472652,7028979,6868193,565,0.0228747,0,0
431,burst,0,20000,1264,835168,835168,0,25652,50000,30000,1354063,1472652,7034545,6868193,567,0.0236479,0,0
432,burst,0,20000,1262,835168,835168,0,25652,50000,30000,1348058,1472652,7040550,6868193,566,0.0244806,0,0
433,burst,0,20000,1259,835168,835168,0,25652,50000,30000,1344265,1472652,7044343,6868193,565,0.0250059,0,0
434,burst,0,20000,1260,835168,835168,0,25652,50000,30000,1346823,1472652,7041785,6868193,565,0.0246517,0,0
435,burst,0,20000,1264,835168,835168,0,25652,50000,30000,1352011,1472652,7036597,6868193,561,0.0239326,0,0
436,burst,0,20000,1265,835168,835168,0,25652,50000,30000,1356088,1472652,7032520,6868193,558,0.0233667,0,0
437,burst,0,20000,1257,835168,835168,0,25652,50000,30000,1354254,1472652,7034354,6868193,554,0.0236214,0,0
438,burst,0,20000,1254,835168,835168,0,25652,50000,30000,1349768,1472652,7038840,6868193,549,0.0242436,0,0
439,burst,0,20000,1255,835168,835168,0,25652,50000,30000,1356090,1472652,7032518,6868193,550,0.0233665,0,0
440,burst,0,20000,1257,835168,835168,0,25652,50000,30000,1358451,1472652,7030157,6868193,548,0.0230385,0,0
441,burst,0,20000,1256,835168,835168,0,25652,50000,30000,1359214,1472652,7029394,6868193,547,0.0229324,0,0
442,burst,0,20000,1255,835168,835168,0,25652,50000,30000,1361966,1472652,7026642,6868193,544,0.0225497,0,0
443,burst,0,20000,1253,835168,835168,0,25652,50000,30000,1357896,1472652,7030712,6868193,538,0.0231156,0,0
444,burst,0,20000,1264,835168,835168,0,25652,50000,30000,1371023,1472652,7017585,6868193,538,0.0212882,0,0
445,burst,0,20000,1267,835168,835168,0,25652,50000,30000,1377197,1472652,7011411,6868193,536,0.0204264,0,0
446,burst,0,20000,1261,835168,835168,0,25652,50000,30000,1373228,1472652,7015380,6868193,539,0.0209806,0,0
447,burst,0,20000,1261,835168,835168,0,25652,50000,30000,1374031,1472652,7014577,6868193,533,0.0208685,0,0
448,burst,0,20000,1255,835168,835168,0,25652,50000,30000,1369565,1472652,7019043,6868193,538,0.0214915,0,0
449,burst,0,20000,1256,835168,835168,0,25652,50000,30000,1374553,1472652,7014055,6868193,536,0.0207957,0,0
450,burst,0,20000,1258,835168,835168,0,25652,50000,30000,1374423,1472652,7014185,6868193,539,0.0208138,0,0
451,burst,0,20000,1255,835168,835168,0,25652,50000,30000,1360817,1472652,7027791,6870071,541,0.0224423,0,0
452,burst,0,20000,1255,835168,835168,0,25652,50000,30000,1354697,1472652,7033911,6870071,539,0.0232929,0,0
453,burst,0,20000,1249,835168,835168,0,25652,50000,30000,1348849,1472652,7039759,6870071,543,0.0241042,0,0
454,burst,0,20000,1248,835168,835168,0,25652,50000,30000,1346752,1472652,7041856,6870071,543,0.0243948,0,0
455,burst,0,20000,1244,835168,835168,0,25652,50000,30000,1341210,1472652,7047398,6872096,543,0.0248747,0,0
456,burst,0,20000,1250,835168,835168,0,25652,50000,30000,1351797,1472652,7036811,6872096,543,0.0234076,0,0
457,burst,0,20000,1247,835168,835168,0,25652,50000,30000,1354128,1472652,7034480,6872096,541,0.023084,0,0
458,burst,0,20000,1249,835168,835168,0,25652,50000,30000,1359984,1472652,7028624,6872096,538,0.0222701,0,0
459,burst,0,20000,1243,835168,835168,0,25652,50000,30000,1358051,1472652,7030557,6872096,537,0.0225389,0,0
460,burst,0,20000,1239,835168,835168,0,25652,50000,30000,1354133,1472652,7034475,6872096,536,0.0230833,0,0
461,burst,0,20000,1236,835168,835168,0,25652,50000,30000,1352065,1472652,7036543,6872096,536,0.0233704,0,0
462,burst,0,20000,1235,835168,835168,0,25652,50000,30000,1353718,1472652,7034890,6872096,533,0.0231409,0,0
463,burst,0,20000,1229,835168,835168,0,25652,50000,30000,1352915,1472652,7035693,6872096,529,0.0232524,0,0
464,burst,0,20000,1221,835168,835168,0,25652,50000,30000,1344639,1472652,7043969,6872096,529,0.0244,0,0
